Time,Month,wspd10,wdir10,wav_hs,wav_tp,wav_dp,cur_spd,cur_dir
2013-12-21 11:00:00,12,"12,85","20,9","2,25","8,46","45,06","1,32","213,48"
2013-12-21 12:00:00,12,"13,45","20,99",2,"7,51","47,13","1,48","208,62"
2013-12-21 15:00:00,12,"24,88","24,6","2,94","7,66","35,44","1,90","232,07"
2013-12-21 16:00:00,12,"22,33","24,98","2,4","6,93","39,8","1,42","224,98"
2013-12-21 19:00:00,12,"18,17","19,54","2,81","8,57","28,98","1,73","187,31"
2013-12-21 20:00:00,12,"21,81","13,87","2,8","7,7","32,34","1,50","197,02"
2013-12-21 23:00:00,12,"17,26","24,87","2,72","6,84","41,94","1,81","219,77"
2013-12-22 00:00:00,12,"19,34","31,9","2,33","7,15","38,29","1,61","202,93"
2013-12-22 03:00:00,12,"21,11","32,6","2,33","8,22","38,26","1,87","216,4"
2013-12-22 04:00:00,12,"21,30","25,48","2,66","7,17","38,67","1,50","175,38"
2013-12-22 07:00:00,12,"22,70","17,06","2,41","8,12","34,51","1,61","217,69"
2013-12-22 08:00:00,12,"17,51","19,66","2,75","8,13","34,05","1,69","189,3"
2013-12-22 11:00:00,12,"24,38","22,74","2,39","7,07","38,54","1,54","235,91"
2013-12-22 12:00:00,12,"18,23","22,37",3,"6,91","40,1","1,52","175,39"
2013-12-22 15:00:00,12,"20,86","26,79","2,92","8,91","43,47","1,54","230,37"
2013-12-22 16:00:00,12,"22,33","25,29","2,98","9,08","41,81","1,42","236,97"
2013-12-22 19:00:00,12,"25,81","31,77","2,61","7,79","44,03","1,67","183,82"
2013-12-22 20:00:00,12,"24,92","29,11","2,94","7,21","44,33","1,71","205,09"
2013-12-22 23:00:00,12,"26,22","32,58","2,48","7,57","47,18","1,85","194,79"
2013-12-23 00:00:00,12,"25,41","30,11","2,54","7,01","46,14","1,71","220,67"
2013-12-23 03:00:00,12,"27,49","29,19","2,76","8,5","43,82","1,46","226,37"
2013-12-23 04:00:00,12,"24,18","29,83","3,25","7,46","36,36","1,67","206,7"
2013-12-23 07:00:00,12,"22,76","24,7","2,96","7,05","32,78","1,48","221,15"
2013-12-23 08:00:00,12,"26,96","20,54","3,49","7,37","28,8","1,48","174,86"
2013-12-23 11:00:00,12,"22,47","20,9","3,24","9,38","36,83","1,44","201,4"
2013-12-23 12:00:00,12,"22,98","17,36","3,37","9,26","33,37","1,63","191,87"
2013-12-23 15:00:00,12,"19,69","17,6","2,78","8,13","37,22","1,36","175,28"
2013-12-23 16:00:00,12,"26,30","19,08","3,12","7,23","39,75","1,52","184,03"
2013-12-23 19:00:00,12,"20,70","7,69","2,82","9,08","38,88","1,24","189,64"
2013-12-23 20:00:00,12,"21,73","336,29","3,59","9,3","30,12","1,48","200,03"
2013-12-23 23:00:00,12,"15,28","357,45","2,84","7,44","30,08","1,34","217,53"
2013-12-24 00:00:00,12,"16,81","358,2","2,6","8,98","30,42","1,21","200,8"
2013-12-24 03:00:00,12,"14,73","311,3","2,9","9,38","31,79","1,17","208,76"
2013-12-24 04:00:00,12,"13,32",315,"2,54","7,23","35,37","1,17","234,01"
2013-12-24 07:00:00,12,"17,14","304,97","2,56","8,17","33,66","1,05","229,41"
2013-12-24 08:00:00,12,"12,65","384,68","2,49","8,15","37,63","1,15","191,51"
2013-12-24 11:00:00,12,"12,23","393,5","1,85","8,65","36,45","1,03","215,67"
2013-12-24 12:00:00,12,"12,79","299,78","2,35","7,33","43,55","1,07","198,58"
2013-12-24 15:00:00,12,"12,48","357,84","1,97","7,36","31,37","1,26","242,46"
2013-12-24 16:00:00,12,"13,26","400,74","2,29","8,66","30,12","1,38","211,37"
2013-12-24 19:00:00,12,"12,93","409,58","1,86","7,29","41,02","1,48","195,92"
2013-12-24 20:00:00,12,"12,42","334,71","2,11","8,31","36,83","1,48","192,12"
2013-12-24 23:00:00,12,"5,29","337,01","1,93","7,96","42,79","1,28","204,82"
2013-12-25 00:00:00,12,"4,61","379,47","2,21","8,81","45,27","1,30","197,5"
2013-12-25 03:00:00,12,"3,29","309,21","1,49","6,51","41,54","0,87","180,93"
2013-12-25 04:00:00,12,"3,63","309,91","1,48","7,85","43,45","0,99","180,34"
2013-12-25 07:00:00,12,"4,37","255,43","1,81","6,88","49,41","0,76","207,24"
2013-12-25 08:00:00,12,"3,50","238,46","1,44","7,7","46,35","0,68","226,78"
2013-12-25 11:00:00,12,"2,70","193,12","1,62","8,44","39,98","0,66","248,29"
2013-12-25 12:00:00,12,"0,93","164,82","1,55","6,69","42,05","0,66","246,23"
2013-12-25 15:00:00,12,"0,76","164,52","1,65","6,98","49,26","0,89","218,53"
2013-12-25 16:00:00,12,"1,17","179,74","1,29","8,63","43,79","0,78","255,26"
2013-12-25 19:00:00,12,"3,91","196,3","1,55","8,18","43,24","1,13","237,86"
2013-12-25 20:00:00,12,"3,21","164,46","1,41","6,82","39,24","1,11","248,84"
2013-12-25 23:00:00,12,"2,76","177,09","1,17","8,29","43,24","1,01","228,99"
2013-12-26 00:00:00,12,"1,52","179,75","1,32","6,57","41,23","1,05","238,42"
2013-12-26 03:00:00,12,"1,90","230,52","1,44","7,36","39,49","1,11","186,74"
2013-12-26 04:00:00,12,"2,92","217,2","1,3","8,39","47,15","1,11","169,58"
2013-12-26 07:00:00,12,"3,60","267,28","1,5","7,22","42,1","1,13","202,41"
2013-12-26 08:00:00,12,"3,27","213,67","1,17","7,68","36,85","0,91","178,42"
2013-12-26 11:00:00,12,"6,01","182,45","1,38","6,52","42,92","0,62","172,32"
2013-12-26 12:00:00,12,"5,89","170,45","1,15","7,77","41,25","0,62","207,38"
2013-12-26 15:00:00,12,"5,15","127,28","1,19","7,55","42,37","0,64","198,72"
2013-12-26 16:00:00,12,"6,32","110,34","1,3","7,08","40,17","0,78","224,87"
2013-12-26 19:00:00,12,"6,96","131,44","1,25","6,72","39,5","1,05","192,12"
2013-12-26 20:00:00,12,"5,00","114,19","1,29","7,23","41,97","0,87","197,25"
2013-12-26 23:00:00,12,"6,32","90,95","1,1","6,98","47,63","1,32","184,21"
2013-12-27 00:00:00,12,"5,77","66,33","1,3","7,87","45,89","1,40","202,26"
2013-12-27 03:00:00,12,"10,73","7,95","1,15",6,"43,42","1,32","186,65"
2013-12-27 04:00:00,12,"13,33","2,09","1,16","6,39","33,35","1,34","181,11"
2013-12-27 07:00:00,12,"11,08","348,61","1,27","7,01","40,94","1,03","168,52"
2013-12-27 08:00:00,12,"10,57","405,45","1,3","5,88","36,28","0,99","169,8"
2013-12-27 11:00:00,12,"14,05","15,7","1,79","7,67","40,44","1,09","161,34"
2013-12-27 12:00:00,12,"18,97","17,63","1,91","6,71","36,67","1,07","146,83"
2013-12-27 15:00:00,12,"20,16","18,06","1,84","6,65","24,82","0,86","191,88"
2013-12-27 16:00:00,12,"17,46","17,27","2,09","7,12","28,27","0,99","200,77"
2013-12-27 19:00:00,12,"22,28","26,13","2,14","8,21","29,96","0,99","186,93"
2013-12-27 20:00:00,12,"17,61","25,08","2,57","7,45","27,48","1,11","188,98"
2013-12-27 23:00:00,12,"21,17","26,99","2,05","6,53","25,12","1,07","163,08"
2013-12-28 00:00:00,12,"21,46",21,"2,03","6,53","24,19","1,19","164,5"
2013-12-28 03:00:00,12,"26,07","16,22","2,47","7,47","27,09","1,19","163,12"
2013-12-28 04:00:00,12,"23,75","15,12","2,06","6,42","25,87","1,07","195,91"
2013-12-28 07:00:00,12,"20,29","14,61","2,3","6,76","23,49","1,34","185,74"
2013-12-28 08:00:00,12,"21,23","18,17","2,21","7,5","24,01","1,30","162,83"
2013-12-28 11:00:00,12,"21,65","15,36","2,18","7,82","20,38","0,97","188,02"
2013-12-28 12:00:00,12,"21,65","15,74","2,14","8,06","23,34","1,28","156,3"
2013-12-28 15:00:00,12,"21,65","13,14","2,82","6,55","24,65","1,17","158,85"
2013-12-28 16:00:00,12,"24,18","13,32","2,49","8,24","19,77","1,01","172,11"
2013-12-28 19:00:00,12,"21,13","21,47","2,6","6,34","20,26","1,07",180
2013-12-28 20:00:00,12,"22,82","22,29","2,17","8,3","22,61","0,99","181,71"
2013-12-28 23:00:00,12,"18,97","25,59","2,52","6,65","22,29","0,87","151,79"
2013-12-29 00:00:00,12,"23,07","21,74","2,02","6,87","22,54","0,80","147,8"
2013-12-29 03:00:00,12,"22,35","17,74","2,25","7,91","25,74","1,05","171,51"
2013-12-29 04:00:00,12,"25,08","15,09","2,62","7,39","24,84","0,97","176,09"
2013-12-29 07:00:00,12,"21,98","12,69","2,09","7,1","23,89","1,11","180,36"
2013-12-29 08:00:00,12,"20,66","12,39","2,23","6,94","20,78","1,01","193,72"
2013-12-29 11:00:00,12,"19,09","10,51","2,23","7,46","20,63","1,03","186,58"
2013-12-29 12:00:00,12,"18,47","10,28","2,18","6,6","21,98","1,13","152,73"
2013-12-29 15:00:00,12,"16,78","15,9","1,95","6,75","27,6","1,11","142,52"
2013-12-29 16:00:00,12,"16,78","22,33","1,77","8,17","24,05","0,93","181,95"
2013-12-29 19:00:00,12,"15,82","25,68","2,02","6,14","28,29","0,70","165,58"
2013-12-29 20:00:00,12,"17,63","23,77","1,93","6,79","27,85","0,78","161,94"
2013-12-29 23:00:00,12,"19,94","33,12","2,14","7,49","30,64","0,84","147,88"
2013-12-30 00:00:00,12,"17,48","29,92","1,78","6,94","29,92","0,87","177,67"
2013-12-30 03:00:00,12,"18,02","20,03","2,07","6,24","27,43","0,99","168,39"
2013-12-30 04:00:00,12,"23,07","19,91","2,23","6,07","25,45","1,03","185,11"
2013-12-30 07:00:00,12,"25,72","22,33","2,49","6,16","27,27","0,89",145
2013-12-30 08:00:00,12,"22,51","17,39","2,13","7,18","22,64","1,13","145,14"
2013-12-30 11:00:00,12,"19,42","19,66","2,3","6,77","26,34","0,99","162,98"
2013-12-30 12:00:00,12,"20,68","14,03","2,12","7,55","22,09","0,99","163,41"
2013-12-30 15:00:00,12,"21,15","21,32","2,4","6,66","24,61","0,95","136,28"
2013-12-30 16:00:00,12,"24,24","22,44","1,98","6,86","25,07","0,95","143,22"
2013-12-30 19:00:00,12,"18,86","29,48","2,32","7,97","23,55","0,76","140,78"
2013-12-30 20:00:00,12,"19,46","26,95","1,77","6,43","26,71","0,64","128,29"
2013-12-30 23:00:00,12,"19,13","29,11","2,24","5,91","30,08","0,70","152,97"
2013-12-31 00:00:00,12,"21,54","24,56","2,22","6,76","26,14","0,68","161,44"
2013-12-31 03:00:00,12,"18,35","24,33","2,31",6,"23,3","0,56","155,57"
2013-12-31 04:00:00,12,"21,17",22,"2,09","6,36","27,29","0,64","168,83"
2013-12-31 07:00:00,12,"22,39","19,31","2,36","6,7","22,73","0,64","129,92"
2013-12-31 08:00:00,12,"20,78","21,24","1,97","7,73","25,08","0,80","136,99"
2013-12-31 11:00:00,12,"21,50","13,9","2,24","7,85","21,32","0,72","148,85"
2013-12-31 12:00:00,12,"20,86","12,99","2,12","6,8","23,73","0,80","160,87"
2013-12-31 15:00:00,12,"19,07","15,63","2,26","7,41","24,51","0,84","116,44"
2013-12-31 16:00:00,12,"20,20","19,1","2,04","6,39","20,89","0,70","129,13"
2013-12-31 19:00:00,12,"17,09","25,84","2,12","7,74","24,67","0,62","147,79"
2013-12-31 20:00:00,12,"19,63","25,79","1,95","6,79","26,02","0,54","146,98"
2013-12-31 23:00:00,12,"19,92","25,28","1,79","7,78","25,62","0,51","112,43"
2014-01-01 00:00:00,1,"19,85","21,87","1,86","6,3","26,12","0,47","112,46"
2014-01-01 03:00:00,1,"15,32","19,38","1,86","6,38","23,88","0,56","149,82"
2014-01-01 04:00:00,1,"20,51","14,75","1,77","7,16","28,16","0,51","120,87"
2014-01-01 07:00:00,1,"21,48","13,96","2,34","7,4","19,89","0,58","125,13"
2014-01-01 08:00:00,1,"16,60","16,54","2,15","7,62","23,85","0,64","151,34"
2014-01-01 11:00:00,1,"20,37","17,2","1,93","7,26","21,08","0,60","149,99"
2014-01-01 12:00:00,1,"21,27","16,21","2,34","7,42","19,76","0,64","118,55"
2014-01-01 15:00:00,1,"20,95","17,8","2,15",6,"23,79","0,72","113,14"
2014-01-01 16:00:00,1,"17,13","17,45","2,17","6,39","23,85","0,78","142,42"
2014-01-01 19:00:00,1,"13,53","23,03","1,74","7,98","25,56","0,66","103,99"
2014-01-01 20:00:00,1,"16,58","28,42","1,95","6,36","28,72","0,52","128,35"
2014-01-01 23:00:00,1,"16,31","24,84","1,77","6,6","25,69","0,51","111,97"
2014-01-02 00:00:00,1,"14,25","19,22","1,83","7,73","27,74","0,56","106,35"
2014-01-02 03:00:00,1,"13,12","16,82","1,78","6,5","29,69","0,39","112,54"
2014-01-02 04:00:00,1,"15,05","16,23","2,02","7,31","26,15","0,49","89,11"
2014-01-02 07:00:00,1,"18,47","16,91","1,77","6,85","27,74","0,45","106,93"
2014-01-02 08:00:00,1,"16,17","15,17","2,06","6,96","21,61","0,43","98,44"
2014-01-02 11:00:00,1,"18,80","13,73","1,82","7,78","24,63","0,51","111,75"
2014-01-02 12:00:00,1,"15,65","16,21","2,09","6,37","28,48","0,43","136,2"
2014-01-02 15:00:00,1,"20,35","19,41","2,09","5,97","26,28","0,52","120,8"
2014-01-02 16:00:00,1,"18,16","24,05","1,66","7,52","22,86","0,60","135,45"
2014-01-02 19:00:00,1,"19,42","31,47",2,"6,03","30,2","0,51","107,97"
2014-01-02 20:00:00,1,"19,52","29,61","2,08","6,27","31,69","0,43","101,89"
2014-01-02 23:00:00,1,"20,00","38,72","2,02","5,6","34,65","0,45","124,38"
2014-01-03 00:00:00,1,"21,21","39,17","2,33","5,76","29,31","0,45","120,44"
2014-01-03 03:00:00,1,"21,65","40,62","2,11","5,97","27,86","0,43","106,23"
2014-01-03 04:00:00,1,"21,42","32,03","2,32","6,73","31,39","0,43","119,86"
2014-01-03 07:00:00,1,"24,41","27,38","2,11","7,15","34,08","0,51","121,5"
2014-01-03 08:00:00,1,"22,16","24,19","1,92","7,46","26,16","0,41","112,48"
2014-01-03 11:00:00,1,"27,49","16,89","2,11","7,61","21,87","0,54","108,73"
2014-01-03 12:00:00,1,"25,37","13,02","2,06","5,68","25,8","0,49","129,7"
2014-01-03 15:00:00,1,"19,32","17,46","2,21","7,31","21,97","0,64","135,98"
2014-01-03 16:00:00,1,"17,83","18,92","1,85","7,49","20,36","0,49","113,3"
2014-01-03 19:00:00,1,"18,82","30,05","1,65","7,06","27,18","0,45","113,38"
2014-01-03 20:00:00,1,"21,11","35,67","1,69","7,06","27,97","0,49","114,26"
2014-01-03 23:00:00,1,"17,81","33,07","1,74","5,56","33,1","0,29","111,61"
2014-01-04 00:00:00,1,"19,81","35,71","2,11","7,21","30,68","0,35","116,52"
2014-01-04 03:00:00,1,"19,26","25,43","1,77","6,37","34,09","0,27","116,6"
2014-01-04 04:00:00,1,"18,74","26,82","1,76","6,64","30,45","0,23","109,32"
2014-01-04 07:00:00,1,"21,85","25,32","2,2","7,05","27,05","0,27","130,76"
2014-01-04 08:00:00,1,"24,03","22,82","1,72","7,33","30,12","0,27","134,62"
2014-01-04 11:00:00,1,"18,51","18,16","1,99","5,97","23,45","0,37","140,01"
2014-01-04 12:00:00,1,"19,77","20,22","1,9","5,96","29,99","0,37","141,19"
2014-01-04 15:00:00,1,"17,81","19,57","1,8","5,68","31,84","0,47","127,44"
2014-01-04 16:00:00,1,"16,74","22,12","1,62","7,33","29,5","0,39","142,7"
2014-01-04 19:00:00,1,"13,04","31,76","1,51","5,71","30,46","0,35","143,46"
2014-01-04 20:00:00,1,"12,63","34,08","1,52","6,08","29,52","0,29","129,28"
2014-01-04 23:00:00,1,"14,79","58,02","1,34","6,33","33,94","0,17","115,48"
2014-01-05 00:00:00,1,"13,61","58,78","1,66","7,23","43,17","0,14","100,55"
2014-01-05 03:00:00,1,"12,65","53,95","1,61","6,03","43,04","0,06","34,44"
2014-01-05 04:00:00,1,"11,97","53,08","1,58","5,91","38,16","0,06","401,77"
2014-01-05 07:00:00,1,"12,85","46,06","1,23","6,51","45,58","0,06","275,87"
2014-01-05 08:00:00,1,"10,83","39,19","1,45","5,57","44,35","0,10","232,22"
2014-01-05 11:00:00,1,"9,87","31,51","1,52","6,69","38,83","0,17","158,89"
2014-01-05 12:00:00,1,"10,03","34,4","1,62","5,9","43,54","0,16","147,49"
2014-01-05 15:00:00,1,"11,95","31,42","1,89","8,76","195,52","0,23","121,84"
2014-01-05 16:00:00,1,"10,22","35,39","1,61","7,91","228,23","0,23","126,7"
2014-01-05 19:00:00,1,"12,89","38,28","2,44","9,09","240,63","0,23","108,81"
2014-01-05 20:00:00,1,"13,33","39,25","2,33","8,39","193,02","0,21","90,02"
2014-01-05 23:00:00,1,"10,65","53,83","2,69","9,65",173,"0,29",61
2014-01-06 00:00:00,1,"8,98","59,92","2,34","9,42","176,09","0,25","69,25"
2014-01-06 03:00:00,1,"10,54","71,68","2,24","11,92","203,67","0,39","48,91"
2014-01-06 04:00:00,1,"10,32","53,56","2,92","12,4","201,07","0,37","43,15"
2014-01-06 07:00:00,1,"9,97","59,44","3,14","12,77","200,04","0,43","32,87"
2014-01-06 08:00:00,1,"11,47","46,43","2,93","14,66","225,62","0,35","31,47"
2014-01-06 11:00:00,1,"7,08","62,48","2,82","14,88","191,69","0,37",33
2014-01-06 12:00:00,1,"7,15","68,88","2,56","11,78","209,41","0,45","29,77"
2014-01-06 15:00:00,1,"7,66","74,05","2,83","12,28","195,48","0,39","40,68"
2014-01-06 16:00:00,1,"8,49","69,64","3,3","11,82","221,15","0,39","46,81"
2014-01-06 19:00:00,1,"7,31","74,56","3,14","12,66","219,25","0,45","41,95"
2014-01-06 20:00:00,1,"8,22","65,3","2,69","11,92","191,63","0,43","46,77"
2014-01-06 23:00:00,1,"10,59","76,39","2,59","11,13","225,55","0,51","36,87"
2014-01-07 00:00:00,1,"10,92","69,75","2,37","11,5","170,31","0,43","37,38"
2014-01-07 03:00:00,1,"10,89","67,35","2,18","13,52","170,94","0,45","29,12"
2014-01-07 04:00:00,1,"10,85","72,93","2,41","10,31","216,95","0,45","36,95"
2014-01-07 07:00:00,1,"10,42","68,92","2,01","12,5","197,57","0,31","41,98"
2014-01-07 08:00:00,1,"8,84","58,5","2,57","11,59","219,62","0,33","44,26"
2014-01-07 11:00:00,1,"9,93","61,2","2,38","9,78","213,87","0,29","52,88"
2014-01-07 12:00:00,1,"7,78","63,27",2,"10,19","223,95","0,33","55,15"
2014-01-07 15:00:00,1,"9,31","63,51","1,65","10,39","226,08","0,29","79,36"
2014-01-07 16:00:00,1,"8,46","68,81","1,87","10,91","188,07","0,31","80,91"
2014-01-07 19:00:00,1,"7,37","58,01","1,73","9,46","175,97","0,39","76,61"
2014-01-07 20:00:00,1,"8,09","58,33","1,87","12,53","192,03","0,45","57,08"
2014-01-07 23:00:00,1,"11,39","63,09","1,87","9,96","185,5","0,51","47,37"
2014-01-08 00:00:00,1,"13,24","68,27","1,7","11,33","227,34","0,45","40,36"
2014-01-08 03:00:00,1,"12,93","58,47","1,73","10,17","218,37","0,35","25,69"
2014-01-08 04:00:00,1,"15,38","57,41","1,92","10,42","227,57","0,29","17,7"
2014-01-08 07:00:00,1,"11,10","42,62","1,82","11,46","190,13","0,16","373,12"
2014-01-08 08:00:00,1,"10,48","42,48","1,69","10,54","225,05","0,12","372,92"
2014-01-08 11:00:00,1,"11,59","59,07","1,7","10,13","187,5","0,08","224,68"
2014-01-08 12:00:00,1,"9,95","44,9","1,48","9,36","187,94","0,08","233,47"
2014-01-08 15:00:00,1,"11,31","39,79","1,49","10,28","182,4","0,12","180,47"
2014-01-08 16:00:00,1,"8,86","37,65","1,51","11,1","207,54","0,10","178,78"
2014-01-08 19:00:00,1,"10,71","39,99","1,37","10,28","219,03","0,10","206,65"
2014-01-08 20:00:00,1,"11,60","43,76","1,31","8,67","181,83","0,10","223,33"
2014-01-08 23:00:00,1,"14,83","49,49","1,16","10,66","40,26","0,19","292,13"
2014-01-09 00:00:00,1,"15,30","44,92","1,29","9,34","47,62","0,23","243,71"
2014-01-09 03:00:00,1,"17,24","49,15","1,66","9,05","43,54","0,31","247,3"
2014-01-09 04:00:00,1,"16,00","53,92","1,26",10,"52,46","0,39","282,54"
2014-01-09 07:00:00,1,"11,76","38,7","1,41","7,99","64,57","0,49","256,63"
2014-01-09 08:00:00,1,"10,61","40,77","1,2","6,88","50,05","0,54","229,09"
2014-01-09 11:00:00,1,"8,30","50,21","1,45","8,33","70,54","0,56","238,76"
2014-01-09 12:00:00,1,"9,12","52,89","1,35","7,56","68,16","0,51","215,82"
2014-01-09 15:00:00,1,"10,96","48,12","1,35","8,2","61,52","0,64","234,73"
2014-01-09 16:00:00,1,"9,43","39,58","1,35","6,42","65,75","0,70","219,29"
2014-01-09 19:00:00,1,"11,97","58,94","1,29","7,37","83,58","0,64","252,43"
2014-01-09 20:00:00,1,"11,66","54,26","1,56","7,04","76,1","0,66","260,83"
2014-01-09 23:00:00,1,"12,32","75,51","1,52","8,38","86,06","0,72","283,99"
2014-01-10 00:00:00,1,"10,83","61,51","1,56","6,45","78,68","0,93","215,96"
2014-01-10 03:00:00,1,"10,92","66,68","1,32","8,04","85,35","0,78","266,25"
2014-01-10 04:00:00,1,"10,03","57,44","1,47","8,07","75,11","0,91","260,39"
2014-01-10 07:00:00,1,"9,93","53,18","1,62","7,21","67,5","0,93","220,13"
2014-01-10 08:00:00,1,"12,17","56,99","1,42","5,97","70,52","0,82","286,82"
2014-01-10 11:00:00,1,"10,83","57,87","1,5","7,39","68,56","0,89","245,83"
2014-01-10 12:00:00,1,"12,89","57,97","1,31","7,78","68,22","0,97","216,06"
2014-01-10 15:00:00,1,"10,77","44,62","1,24","5,91","69,71","0,82","240,01"
2014-01-10 16:00:00,1,"11,74","40,04","1,3","7,65","63,51","0,86","246,87"
2014-01-10 19:00:00,1,"11,08","57,01","1,32","6,14","64,03","0,80","218,01"
2014-01-10 20:00:00,1,"10,96","59,91","1,25","5,93","75,99","0,93","224,14"
2014-01-10 23:00:00,1,"13,74","66,3","1,35","15,09","59,29","0,97","288,5"
2014-01-11 00:00:00,1,"12,97","62,15","1,28","17,41","54,26","1,07","230,35"
2014-01-11 03:00:00,1,"12,81","45,33","1,42","16,49","54,32","0,97","252,5"
2014-01-11 04:00:00,1,"13,26","46,84","1,48","13,56","50,49","1,05","272,87"
2014-01-11 07:00:00,1,"11,94","24,47","1,63","13,3","42,42","1,01","241,48"
2014-01-11 08:00:00,1,"11,02","25,39","1,65","14,44","45,27","1,03","222,81"
2014-01-11 11:00:00,1,"12,42","31,36","1,38","12,17","36,13","0,93","231,54"
2014-01-11 12:00:00,1,"14,31","31,88","1,52","14,63","44,01","0,84","242,94"
2014-01-11 15:00:00,1,"13,49","28,9","1,78","12,01","40,68","0,89","205,21"
2014-01-11 16:00:00,1,"16,31","35,66","1,7","12,82","41,35","0,68","220,06"
2014-01-11 19:00:00,1,"16,48","46,44","1,76","10,76","60,26","0,91","258,91"
2014-01-11 20:00:00,1,"16,06","36,34","1,64","13,29","62,41","0,87","216,71"
2014-01-11 23:00:00,1,"18,93","49,34","1,85","7,55","69,94","0,87","261,35"
2014-01-12 00:00:00,1,"17,48","45,46","1,88","7,19","60,68","0,84","265,26"
2014-01-12 03:00:00,1,"19,94","35,61","2,09","7,87","58,28","1,15","205,84"
2014-01-12 04:00:00,1,"16,50","33,92","1,92","6,5","56,48","1,13","258,42"
2014-01-12 07:00:00,1,"13,76","32,54","2,18","7,21","66,54","0,86","266,64"
2014-01-12 08:00:00,1,"13,92","29,45","1,86","6,26","70,33","0,91","224,89"
2014-01-12 11:00:00,1,"16,27","35,52","2,04","7,9","61,07","0,93","254,57"
2014-01-12 12:00:00,1,"15,45","33,59","1,76","8,38","62,6","0,82","209,4"
2014-01-12 15:00:00,1,"18,29","34,49","2,13","7,37","70,89","0,97","263,95"
2014-01-12 16:00:00,1,"16,60","39,19","1,8","6,95","59,67","0,80","220,79"
2014-01-12 19:00:00,1,"14,29","36,58","1,75","7,29","72,36","1,05","237,5"
2014-01-12 20:00:00,1,"13,74","43,88","1,77","7,39","59,11","1,05","216,25"
2014-01-12 23:00:00,1,"13,18","52,08","1,56","8,47","69,93","1,09","244,8"
2014-01-13 00:00:00,1,"15,26","47,69","1,96","7,11","60,79","0,97",220
2014-01-13 03:00:00,1,"15,67","50,59","1,88","7,84","63,92","1,17","235,84"
2014-01-13 04:00:00,1,"13,32","48,38","1,84","7,83","70,12","1,13","266,67"
2014-01-13 07:00:00,1,"13,61","49,59","1,91","7,7","76,74","0,87","212,3"
2014-01-13 08:00:00,1,"14,52","43,86","1,58","8,84","61,07","1,01","256,91"
2014-01-13 11:00:00,1,"14,66","39,28","1,95","8,82","71,85","0,86","254,11"
2014-01-13 12:00:00,1,"12,21","47,97","1,7","8,28","74,03","0,91","260,72"
2014-01-13 15:00:00,1,"12,50","40,92","1,49","8,21","71,01","0,78","263,81"
2014-01-13 16:00:00,1,"14,40","44,12","1,51","7,91","69,69","0,97","216,23"
2014-01-13 19:00:00,1,"16,17","47,75","1,46","9,02","65,59","0,87","217,58"
2014-01-13 20:00:00,1,"13,26","53,14","1,58","7,68","79,41","0,87","205,98"
2014-01-13 23:00:00,1,"14,46","57,13","1,64","7,47","76,67","0,93","252,56"
2014-01-14 00:00:00,1,"17,71","51,28","1,62","8,73","65,29","0,84","253,21"
2014-01-14 03:00:00,1,"14,03","42,77","1,64","8,53","60,59","0,74","229,38"
2014-01-14 04:00:00,1,"14,64","38,86","2,01","7,11","72,87","0,72","188,84"
2014-01-14 07:00:00,1,"15,75","34,37","1,8","8,18","58,09","0,86","182,82"
2014-01-14 08:00:00,1,"13,78","34,35","1,62","9,08","57,49","0,68","181,14"
2014-01-14 11:00:00,1,"12,73","40,43","1,84","7,67","60,39","0,66","185,48"
2014-01-14 12:00:00,1,"15,88","34,53","1,51","8,59","65,69","0,66","184,36"
2014-01-14 15:00:00,1,"15,30","25,54","1,81","8,85","55,22","0,68","226,16"
2014-01-14 16:00:00,1,"11,92","28,2","1,55","8,94","58,98","0,86","192,65"
2014-01-14 19:00:00,1,"11,04","40,33","1,4","7,45","60,03","0,84","208,93"
2014-01-14 20:00:00,1,"15,45","40,32","1,81","13,88","43,4","0,78","194,25"
2014-01-14 23:00:00,1,"16,52","53,25","1,88","12,36","49,65","0,91","188,1"
2014-01-15 00:00:00,1,"20,20","43,38","1,61","10,66","42,78","0,97","184,09"
2014-01-15 03:00:00,1,"17,49","30,93","1,75","13,52","34,41","0,86","195,13"
2014-01-15 04:00:00,1,"19,07","31,64","2,06","12,55","32,45","1,05","194,74"
2014-01-15 07:00:00,1,"20,22","17,58","2,28","10,85","25,61","1,07","167,62"
2014-01-15 08:00:00,1,"20,37","20,7","1,76",13,"26,06","1,19","191,04"
2014-01-15 11:00:00,1,"16,76","15,85","1,93","11,23","21,81","1,09","178,82"
2014-01-15 12:00:00,1,"16,76","18,08","2,32","10,47","22,31","1,07","215,91"
2014-01-15 15:00:00,1,"15,06","20,93","2,06","10,14","22,96","0,99","164,53"
2014-01-15 16:00:00,1,"18,99","20,41","2,15","12,52","25,23","0,99","170,84"
2014-01-15 19:00:00,1,"16,00","34,26","1,86","11,89","32,47","1,09","198,8"
2014-01-15 20:00:00,1,"15,80","35,14","1,61","11,71","30,84","1,03","216,67"
2014-01-15 23:00:00,1,"18,17","40,46","1,62","11,94","38,7","1,09","197,14"
2014-01-16 00:00:00,1,"19,26","45,1","1,85","6,46","42,99","1,21","185,33"
2014-01-16 03:00:00,1,"19,67","22,04","2,1","7,24","40,63","1,46","229,39"
2014-01-16 04:00:00,1,"19,83","22,97","1,91","6,57","39,44","1,46","220,01"
